temperature,humidity,mq135_ao,ldr_ao,soil_ao,label
26.809208472553806,71.21619186952648,1073,3130,972,Too Wet
25.873846409981116,61.57046846120865,928,2980,2701,Optimal
34.264088120702965,36.909768660829684,1028,3734,4009,Too Hot/Dry
24.144339274831804,59.25804145634919,1032,3658,2782,Optimal
26.23720857434949,69.08325622986365,867,13,2449,Low Light
25.913837474924584,80.95590818014823,1202,2845,1361,Too Wet
26.022957813486595,58.03845321587933,1567,3131,2346,Poor Air Quality
27.993712220308726,24.656825747375446,1808,461,3726,Unfavorable
33.91346608536456,20.78180931695617,1948,544,3542,Unfavorable
25.439221477336268,66.85951331741839,1769,2966,2172,Poor Air Quality
27.366274347092226,22.778730438647866,1622,385,3808,Unfavorable
25.425292293806905,74.98030970406623,640,3205,1511,Too Wet
25.95889223291396,60.643916255933505,866,2810,2469,Optimal
24.14564257141431,58.842776596888584,1236,3358,2506,Optimal
25.71444394948653,55.56445163838016,877,3132,2617,Optimal
24.62628645661066,58.465761840749146,1275,3359,2174,Optimal
25.206916995424912,70.82204529666441,1817,2978,2790,Poor Air Quality
28.606476272551884,68.23446927449835,1004,2998,2749,Optimal
26.663375237580702,47.79945806515277,1797,635,3513,Unfavorable
29.51976148299218,73.75262584657008,1697,2813,2646,Poor Air Quality
32.53553777562306,74.7535108481698,1920,3182,2860,Poor Air Quality
32.789178531053,70.76621703286517,1843,3207,2378,Poor Air Quality
29.331678990030753,48.878153092268164,2056,397,3623,Unfavorable
37.410691426264066,31.764331334804652,1337,3704,4047,Too Hot/Dry
28.20234051282512,74.87777054899897,1028,711,2855,Low Light
28.161125961942126,65.56101186958308,1691,2584,2992,Poor Air Quality
26.29233552366127,64.13666468294454,1035,3291,2051,Optimal
34.97223064738014,43.51992782968138,2060,110,3568,Unfavorable
25.264286063221626,53.056659139588945,909,2831,2007,Optimal
24.472969377130653,52.25008772543686,1759,2760,2686,Poor Air Quality
33.373127364446894,64.60579610834269,1581,2863,2059,Poor Air Quality
27.773887295553585,73.11860116764177,992,2833,1501,Too Wet
26.870758878066603,21.431387472467225,1656,913,3681,Unfavorable
29.672942608425043,67.01042536413833,1265,3287,2574,Optimal
24.799659525931396,60.758588744284054,1274,858,2747,Low Light
33.01895987403243,20.628377761720717,1443,3758,3906,Too Hot/Dry
37.509303004849194,39.34461435821374,1565,3638,3702,Too Hot/Dry
26.342891197769653,26.05821868944546,1846,358,4032,Unfavorable
23.414730804007355,88.56780449574799,636,3070,1308,Too Wet
32.77065925405275,35.52393362174552,1378,2831,3930,Too Hot/Dry
33.92604416252851,69.56531854803168,1949,3038,2750,Poor Air Quality
24.793006014534296,59.30580811329368,893,3422,2870,Optimal
25.819969965556734,85.28968790642963,1255,2972,1458,Too Wet
25.95281222736723,66.88259206632355,1154,58,2520,Low Light
32.5783365674501,27.013362492482674,1432,3072,3810,Too Hot/Dry
21.46482057734792,59.55924901559748,1022,808,2339,Low Light
27.659516012672142,60.615896005541614,2000,3309,2856,Poor Air Quality
30.517412569851558,51.92733157555814,1007,375,2955,Low Light
32.866362481268276,32.58251515426917,1054,2516,3637,Too Hot/Dry
25.92943587889012,66.0500235434278,1054,3016,2260,Optimal
28.120275657267705,53.13582580858059,1101,343,2853,Low Light
24.654021655054486,81.82511060676049,772,2885,866,Too Wet
23.643445362639085,72.24265734250416,1353,466,2125,Low Light
21.120759250320805,25.913498376124704,1728,119,3846,Unfavorable
22.169240120240694,87.34157069451506,777,3483,1290,Too Wet
29.35775679570705,54.17317986422188,1119,3373,2445,Optimal
38.77129907802221,27.257602906005197,1125,3392,4038,Too Hot/Dry
28.068762627640307,29.86527213856784,2094,307,4034,Unfavorable
28.2920423931092,64.11376126011793,884,2965,2292,Optimal
28.535184855055864,52.2239345080023,1244,3125,2365,Optimal
34.09871979226816,22.808476398504155,1455,2808,4078,Too Hot/Dry
31.62077077762175,69.63841303710592,1300,481,2293,Low Light
38.2486288004375,34.988533537456185,1082,3403,3561,Too Hot/Dry
20.98787646937283,51.438640221361325,1335,924,2620,Low Light
23.016273309121008,42.69990152071788,1702,297,3599,Unfavorable
31.44589961405369,58.28501753150151,1270,306,2224,Low Light
26.701522493410472,85.88975051406155,1179,3281,1031,Too Wet
30.090184015099368,41.853987486036445,2032,568,3685,Unfavorable
26.8071009638001,52.69663118146895,973,3071,2062,Optimal
30.60197442712603,45.115024471165384,1333,177,2859,Low Light
31.784040343782074,21.885396071765033,1765,807,3880,Unfavorable
34.28812874253118,31.951820639766186,1019,3449,3585,Too Hot/Dry
20.891417563601195,70.27935057458282,1279,576,2583,Low Light
25.27997197760374,63.587164247303036,1037,3654,2484,Optimal
23.398041518018374,48.669807156015395,1397,451,2263,Low Light
27.79759197889571,79.36701634183433,1282,2924,1316,Too Wet
25.60263727770011,81.09476530290489,687,3299,823,Too Wet
39.05776495933934,33.79870280694048,1761,248,3588,Unfavorable
26.994462240459033,57.892217768778224,1021,3383,2325,Optimal
21.76363866293127,46.038730932883496,805,718,2654,Low Light
27.281771848368837,72.73119303175866,1751,2603,2490,Poor Air Quality
21.65104402025563,28.454367215849054,1947,556,3990,Unfavorable
25.524438107911173,68.58779501398293,1159,3053,2429,Optimal
24.383978893222366,58.74972255565712,1095,3457,2874,Optimal
32.15528149083865,29.525207853298205,1323,3708,4032,Too Hot/Dry
27.080032255582818,45.625251192688914,1195,125,2532,Low Light
38.14893960514203,36.01800679898372,1368,3636,3939,Too Hot/Dry
26.49171894498592,50.552693294258106,1906,2743,2485,Poor Air Quality
27.800260275389185,56.89283445481854,1692,3265,2233,Poor Air Quality
22.043122934086107,73.5479288336298,654,2875,1518,Too Wet
30.38285144477529,60.0806658823925,1031,384,2923,Low Light
28.859477694460438,59.91572051943476,1128,3472,2556,Optimal
25.80195565772519,53.794557913278396,848,3282,2291,Optimal
37.24447571186538,33.27879293344012,1500,2586,3787,Too Hot/Dry
25.070864086034497,75.7095859659285,973,3420,1014,Too Wet
34.73247958188588,28.482989830174326,1953,709,3739,Unfavorable
24.250534790247265,53.6876970804877,1179,896,2254,Low Light
33.287493586902784,20.173074461686426,1376,2872,3780,Too Hot/Dry
26.31983300502253,54.67139789227229,1217,3252,2573,Optimal
21.096232593711278,59.967363316029264,1288,787,2589,Low Light
25.71693265982733,82.08246551546922,633,2958,1061,Too Wet
28.555454413522416,57.73930471490857,1243,921,2644,Low Light
24.334233869281846,75.5807259202484,1080,2935,1589,Too Wet
29.88365558648017,59.14776352438659,1294,3400,2862,Optimal
25.006764739381254,67.82795518582516,1563,3233,2177,Poor Air Quality
21.803094561497996,30.241604050143337,1696,648,4066,Unfavorable
25.80544972593888,78.66509221948932,1067,3446,1360,Too Wet
25.859678467148015,28.709846999283087,1682,632,3568,Unfavorable
27.26515357018218,86.94350682886757,739,3538,1428,Too Wet
26.178830824756673,65.83489537622415,1829,2510,2298,Poor Air Quality
39.22915542209897,31.76305180653467,1136,3089,3821,Too Hot/Dry
24.133029420736456,51.53902745551166,1743,2501,2646,Poor Air Quality
24.94944541968832,58.60531311063306,1887,2522,2287,Poor Air Quality
34.507852544833455,23.439846381199782,1074,2915,3701,Too Hot/Dry
37.50227118848685,40.29750952845299,1445,3557,3789,Too Hot/Dry
26.57115819218086,69.68394116671156,1190,2888,2297,Optimal
23.883165925128225,83.97108674052444,854,2912,1114,Too Wet
35.981813274476394,47.61321919066262,1989,527,3909,Unfavorable
28.683938721836583,51.292763125949854,1209,3331,2077,Optimal
27.70097402206804,26.428268517799815,1928,665,3912,Unfavorable
34.198760330585934,30.25821312303895,1479,3724,3758,Too Hot/Dry
28.602032889161265,65.97428371710186,943,3027,2274,Optimal
25.775266790321226,72.6402184982893,1052,3093,1471,Too Wet
33.84141912489795,43.96138693283008,1275,3594,3768,Too Hot/Dry
26.011055448582848,51.090035139974994,1611,3472,2160,Poor Air Quality
34.98692439164374,23.161627939354027,1134,3420,3883,Too Hot/Dry
27.700584093124547,52.86060965525224,1659,2570,2241,Poor Air Quality
30.980335511625846,49.62257024439374,1763,28,3567,Unfavorable
39.89085049636025,32.69072787734661,1760,914,3584,Unfavorable
25.285687153701133,84.85815671919437,1020,3319,908,Too Wet
26.698076236394638,50.5166782688577,1355,581,2792,Low Light
26.107848154596724,64.12260211666384,1097,2981,2030,Optimal
25.320583184673264,66.56681636298632,1057,3015,2773,Optimal
26.739457432921483,65.91011085886501,1381,152,2648,Low Light
32.84988693368232,67.72381091957475,1755,2503,2164,Poor Air Quality
26.191877828270528,64.48432314335601,1180,2929,2871,Optimal
33.035348689162035,56.519660344938714,1735,2659,2302,Poor Air Quality
33.30610227402189,36.25653873708656,1081,3024,3760,Too Hot/Dry
36.32174878019003,38.50515861584974,1248,3157,3911,Too Hot/Dry
22.535416642634953,45.73057601657873,1397,837,2886,Low Light
36.76237927358668,43.12923460990973,1508,3509,3618,Too Hot/Dry
28.688831031268712,69.57477601972488,1083,352,2874,Low Light
34.360454427022304,41.86083686510757,1478,3134,3521,Too Hot/Dry
28.592114162016497,67.66553527223172,808,3479,2459,Optimal
26.766883251354127,79.6454101327557,784,3098,1054,Too Wet
25.14552561156652,53.47118233993161,1164,3698,2466,Optimal
31.553449620512144,66.53346735199018,863,332,2554,Low Light
26.165740650967432,89.95684810810454,1058,2991,1056,Too Wet
27.422154723258913,62.93314290668619,951,3312,2384,Optimal
25.64238243356571,50.89991648398657,1145,3506,2561,Optimal
28.437552319573292,66.77859194006324,1143,3699,2046,Optimal
27.632307566606585,67.04683350692541,1572,3181,2597,Poor Air Quality
27.059546886009375,79.34219422278403,715,3059,1209,Too Wet
29.891227081291373,57.777167892323746,1180,451,2216,Low Light
25.149366682599247,51.77288370557176,1227,3076,2982,Optimal
33.473349342176185,54.846924242307246,1855,3167,2126,Poor Air Quality
27.59014427725261,63.25941957015501,1036,2884,2630,Optimal
37.02595541409487,28.688229977118493,1142,3144,3897,Too Hot/Dry
22.101173215043406,67.49537274709269,1000,799,2722,Low Light
31.810221533774488,50.78825102960963,1654,3039,2821,Poor Air Quality
31.810679696663183,53.57186426665345,1162,784,2184,Low Light
26.700503903896433,67.08814445442778,1292,929,2593,Low Light
38.61765814813401,44.75982952458909,1409,3543,3726,Too Hot/Dry
27.843805498185866,71.68179705336108,870,3024,1114,Too Wet
22.429192125352024,68.29063435632547,1073,581,2590,Low Light
29.736275378657567,68.2467011226214,804,494,2660,Low Light
26.962305319488763,71.32742432987641,1812,2804,2417,Poor Air Quality
24.666799337349172,79.19875018854717,671,2890,1134,Too Wet
27.540364848322632,78.72996351934668,1263,3016,951,Too Wet
31.693234939757687,36.49513252740131,1709,318,3951,Unfavorable
27.16323680509345,61.34624375015336,904,3554,2615,Optimal
25.89594808629172,70.23192058085236,847,3459,1365,Too Wet
35.82997500043258,22.33833221180071,1323,2966,3512,Too Hot/Dry
28.365276897216997,52.627325981698355,1236,3131,2255,Optimal
27.13056085684832,57.94700338227146,1715,3052,2475,Poor Air Quality
27.879043642591014,84.36583614299411,761,3425,874,Too Wet
22.5038367320382,83.40391718860677,1217,3175,1347,Too Wet
27.341569501202404,65.3699142916482,1125,3524,2490,Optimal
25.457758315402742,48.60918197503561,1704,428,3576,Unfavorable
29.68234847308542,66.90183479708311,972,422,2493,Low Light
32.231096460007805,37.2052479181401,1695,83,3888,Unfavorable
26.389157391596036,38.66413421908638,1818,616,3828,Unfavorable
24.929958410236548,80.13446665183058,635,3392,1526,Too Wet
39.22131922075697,28.276784079506484,1350,3710,3527,Too Hot/Dry
29.542170092026836,45.97595276805726,2018,377,4035,Unfavorable
26.476362432229315,66.23787083605818,1011,3677,2096,Optimal
25.19031034199695,47.71487818381263,926,831,2227,Low Light
34.84703021782572,44.81868736310404,1617,382,3537,Unfavorable
33.76367714429793,20.243059646510385,1206,3140,3583,Too Hot/Dry
27.330622402227025,57.75660856200029,1036,3215,2167,Optimal
28.694644576755,50.941830699975576,1243,3682,2577,Optimal
27.367065469778385,69.90326849329726,1131,3650,2218,Optimal
28.303427008684217,59.45864310808762,923,3160,2837,Optimal
25.55669286960074,61.44081507671964,1229,244,2802,Low Light
28.34771010125536,70.06865804912903,1623,2838,2768,Poor Air Quality
36.293646858844376,39.87721337171726,1258,3596,3934,Too Hot/Dry
34.45730357098834,42.435331341639554,1383,2866,3730,Too Hot/Dry
38.88365751004801,43.66150927347544,1933,906,3676,Unfavorable
22.86928929075309,74.17288449825683,930,3423,1135,Too Wet
24.745569125282305,67.32300279955737,1704,2951,2339,Poor Air Quality
35.59621572475152,28.27162624180629,1091,3500,3922,Too Hot/Dry
23.69440377226474,64.97709282072323,1023,870,2516,Low Light
25.688922938693434,52.2725555219795,979,123,2420,Low Light
25.3413771874228,63.97103194502999,953,3554,2536,Optimal
31.01018310126376,74.68947879312063,1084,295,2548,Low Light
27.095185145380068,56.046564896862236,1121,3548,2923,Optimal
33.058884622055636,71.34884036490101,1956,3316,2690,Poor Air Quality
22.504344176419472,53.04526831289856,990,123,2325,Low Light
36.8282546934502,30.684605088225148,1211,3630,3881,Too Hot/Dry
23.199347849289527,78.38367240225848,950,2915,1267,Too Wet
33.686198522007295,66.34992184471926,1593,3339,2036,Poor Air Quality
26.014701314962352,84.9673418898358,890,2955,1438,Too Wet
24.234131413817856,61.61762611069123,1263,2904,2029,Optimal
23.53751211953616,67.8194842487992,881,848,2010,Low Light
30.596869987114527,53.72456973384824,1148,397,2195,Low Light
38.611099596250085,29.410259138376553,1226,3203,3753,Too Hot/Dry
29.213027608268735,27.58198989779504,1973,169,3630,Unfavorable
24.746354749649548,84.72823172773727,1113,3482,1593,Too Wet
36.92530974188776,39.23366816958303,1470,3720,3976,Too Hot/Dry
27.230296493975565,74.38893938319552,876,920,2119,Low Light
27.79501521031899,62.9385295839124,1724,3323,2425,Poor Air Quality
29.357483131548854,56.70518439196792,1210,87,2619,Low Light
25.185402468902026,73.70888118060854,1144,582,2753,Low Light
27.172917334441642,73.37114922064525,1097,316,2555,Low Light
26.253602069637267,50.116453323648415,1888,3508,2374,Poor Air Quality
21.293534030341846,46.57668332347013,948,670,2367,Low Light
26.35315202330768,35.02513136761925,2090,393,3911,Unfavorable
34.15779266892172,27.885921458487278,1435,2697,3509,Too Hot/Dry
27.411695853869308,66.09378324714082,1157,3649,2814,Optimal
32.0872290666975,25.105102229484913,1658,575,3900,Unfavorable
35.218385061360806,32.70281204519837,1489,3497,3695,Too Hot/Dry
21.202182113230062,54.11689482855738,864,619,2804,Low Light
38.01491491989687,24.032855545431115,1293,2733,3921,Too Hot/Dry
29.54912098348698,67.1470693990461,1214,335,2845,Low Light
26.657365422632008,70.88400170321394,1643,3481,2727,Poor Air Quality
24.41129051291335,61.1311432442795,1681,3288,2448,Poor Air Quality
25.631015279166824,63.654038926892866,840,3687,2579,Optimal
25.846234899583628,49.990466647050994,2045,364,3629,Unfavorable
26.745616928762107,26.085393470706045,1825,768,3766,Unfavorable
32.15360581489837,43.476829369877834,1781,624,3531,Unfavorable
25.19467373579788,64.89092363878704,1191,2974,2305,Optimal
24.41778070169802,57.49632879916505,1010,3647,2236,Optimal
25.528277264463526,64.44948964465144,1094,801,2410,Low Light
24.694460593914627,25.258872489056753,2091,537,3545,Unfavorable
28.64825511284014,67.03101886901221,1830,2619,2064,Poor Air Quality
30.46893186221933,69.40447837230157,1625,3226,2666,Poor Air Quality
29.093412782492607,49.970473860732476,1321,800,2046,Low Light
35.37517594870609,32.08965336029745,1794,977,3580,Unfavorable
31.06809903482064,68.02270921380325,1650,3113,2239,Poor Air Quality
22.346911819295055,75.78317880794,902,3549,1044,Too Wet
24.81443784060745,61.69781905387434,1858,3432,2385,Poor Air Quality
25.28284339248616,53.22382089685252,1022,3082,2990,Optimal
21.2814678959503,32.68296697839913,1846,729,3865,Unfavorable
34.24433681537801,30.708806190545772,1596,2751,4088,Too Hot/Dry
30.432237142151067,66.17158827019861,1347,439,2587,Low Light
32.145863740547995,29.22428147574597,1081,2573,3511,Too Hot/Dry
31.5479717784525,41.00919998724406,1897,372,3778,Unfavorable
30.04357952757011,74.03110154514252,1372,879,2525,Low Light
36.41590882048477,28.344870785404503,1286,3691,3686,Too Hot/Dry
27.654753947135443,70.74025707097867,1159,3548,1034,Too Wet
29.99542417956438,41.38643951084716,1842,163,3747,Unfavorable
34.719589322180276,49.00809580662292,1699,782,3539,Unfavorable
27.253306093735137,47.811753754989226,1326,683,2733,Low Light
21.43730548699702,60.15975112566057,1211,891,2864,Low Light
28.38037520255909,67.16368163197964,1524,3515,2061,Poor Air Quality
26.277979896076715,33.93817500083889,1784,766,3937,Unfavorable
22.936367979873715,72.88677538389112,657,3013,1349,Too Wet
26.508471957384344,68.9557400280801,1272,2888,2497,Optimal
37.05686377059121,27.579739786184838,1519,2832,3845,Too Hot/Dry
26.65142308734122,84.06853381385709,690,3183,1036,Too Wet
30.783957551053284,61.73621543396295,1523,2510,2260,Poor Air Quality
32.86259062995799,26.59317160184,1069,2797,4090,Too Hot/Dry
27.45835351660301,60.52212917750069,816,3483,2491,Optimal
27.36811234719079,64.22832363108175,1071,76,2148,Low Light
23.14278620248307,30.51983735188712,1647,987,3549,Unfavorable
26.7219274958444,65.05562848657428,1030,3478,2578,Optimal
27.564221383642863,63.4803741426183,1602,2922,2027,Poor Air Quality
27.465612542748197,64.07445590677027,908,3153,2798,Optimal
27.96469437130899,57.429598799552586,1724,2746,2848,Poor Air Quality
32.20807349764316,44.56410692869921,1399,2703,3864,Too Hot/Dry
31.644120573017048,74.7295298860669,1538,3062,2928,Poor Air Quality
30.20637335703853,58.8440960731382,1865,3428,2930,Poor Air Quality
26.204530995159264,88.96205251277101,1028,2985,1533,Too Wet
25.14832895501083,64.42426215721147,1033,3459,2598,Optimal
27.22159479553867,87.83035996893236,1060,3189,1374,Too Wet
20.914920212688592,52.83356267666073,1295,452,2918,Low Light
33.56103637595398,44.75760375121227,1398,2646,4095,Too Hot/Dry
35.99402352303889,27.52097097640934,1512,2785,3552,Too Hot/Dry
22.950446589913618,76.44507602994697,914,3119,1046,Too Wet
32.28292376904297,26.81811948935651,1443,3799,3776,Too Hot/Dry
31.344437817762717,60.06204989262084,1165,845,2150,Low Light
29.230512303756093,61.159176087813776,1063,3219,2862,Optimal
28.98733799499997,51.823035387646215,1538,3366,2755,Poor Air Quality
27.546809729111075,78.89072981973312,1050,3496,1162,Too Wet
26.510345783485253,87.09082475675334,888,3257,864,Too Wet
25.38165612897413,70.55519423607973,1773,3525,2352,Poor Air Quality
23.37796120970337,24.45107108040484,1912,264,3989,Unfavorable
26.725495396054985,71.58115913285505,1898,3530,2732,Poor Air Quality
25.613365887623623,76.8767116981278,1041,2915,1005,Too Wet
24.085816403455805,83.82621990842436,1254,2836,1496,Too Wet
27.271625144375232,68.19237771795123,1098,2966,2980,Optimal
26.07029341736296,73.83858043103064,994,3098,1135,Too Wet
24.93660627162855,72.35008864400936,1236,3077,1404,Too Wet
30.128389647325612,57.90376178318387,1934,3131,2675,Poor Air Quality
30.49165348335763,74.06010177535138,1640,3217,2812,Poor Air Quality
25.347091329725796,46.64881759977061,907,130,2187,Low Light
26.911634583130105,80.90311601641226,856,2937,813,Too Wet
29.74222032668138,62.154018132034906,848,415,2718,Low Light
33.11342520491628,52.709391678329766,1772,3566,2261,Poor Air Quality
27.720371315406105,75.72384527353513,607,3311,1279,Too Wet
27.481090467086474,53.57463123234084,1264,3361,2391,Optimal
39.393637588748575,32.42049943539159,1286,3792,3751,Too Hot/Dry
34.72982729070465,20.073434960454783,1173,2912,3939,Too Hot/Dry
38.838553422635286,24.791756547266132,1835,130,3854,Unfavorable
28.974468780738462,53.12206503844901,1634,2994,2553,Poor Air Quality
27.731989716782532,70.9916151545144,1156,469,2321,Low Light
23.134933494456128,86.67201513718499,662,3413,1442,Too Wet
29.431461854271667,61.22931434600056,848,2991,2019,Optimal
36.895192287730055,28.196513699104898,1762,702,3680,Unfavorable
29.76106269339567,49.83950720788711,1630,861,3686,Unfavorable
28.096833350247422,60.72617892004377,934,2815,2557,Optimal
31.404785016282684,70.8167966294333,1516,3059,2505,Poor Air Quality
27.929495147271258,55.349964486377495,1307,176,2682,Low Light
24.868341391894468,71.22571948348339,748,3383,1576,Too Wet
27.491220594993745,78.9576755105131,1055,2800,1170,Too Wet
26.448771226567068,57.48450106120146,1731,3207,2998,Poor Air Quality
27.18740682135382,72.45335236752275,930,3068,1026,Too Wet
25.731527062672594,79.98049689760873,945,3280,1056,Too Wet
27.402984716156585,58.33033075680507,1149,3101,2553,Optimal
24.65521502909952,55.643194345143,1837,3070,2352,Poor Air Quality
29.236190856906646,56.89016842934739,1267,3353,2167,Optimal
28.88427656094814,59.90834109647878,1294,2962,2553,Optimal
25.910832962716256,65.36547538530631,871,3685,2724,Optimal
27.515482116607807,74.20494130492241,608,2945,1573,Too Wet
39.39711622343864,37.19493702333094,1110,2537,3908,Too Hot/Dry
25.3855887614464,65.36370488564727,1293,3218,2995,Optimal
25.783869494815203,68.98423844457831,991,3363,2758,Optimal
27.02621447235395,57.066276333168304,1227,3648,2116,Optimal
32.291939315498695,43.21109619295346,1095,2967,3879,Too Hot/Dry
36.16572988357715,34.82545738356321,1111,3230,3779,Too Hot/Dry
38.5619691722869,28.117061380739354,1579,2624,3651,Too Hot/Dry
28.364755781135326,64.6571966230868,1880,3187,2724,Poor Air Quality
20.10670050672589,51.940554831454854,815,468,2752,Low Light
22.87145842085004,79.10317239474172,825,3086,1077,Too Wet
23.653101788195144,67.92309241765051,1117,378,2084,Low Light
36.05689005177559,24.178891584824715,1383,3584,3636,Too Hot/Dry
24.48185800157392,73.71283377372593,1889,2585,2824,Poor Air Quality
27.656771545084332,53.192439395043216,1127,3064,2256,Optimal
33.14374080992139,49.821486727641826,1748,831,3508,Unfavorable
39.98210034603764,36.675763287898505,1436,2512,3521,Too Hot/Dry
32.14196838102673,23.569883944680857,2020,549,4066,Unfavorable
26.460232651554755,63.995072042583246,968,3176,2960,Optimal
23.774720261909643,81.73153104997748,748,3325,1551,Too Wet
27.438606521804008,57.46307491330616,818,3622,2963,Optimal
21.445735904505852,38.76076749218652,1842,112,3783,Unfavorable
26.989440978484154,67.85996480829769,838,3389,2692,Optimal
26.349554055551376,70.61831466878074,888,3439,1071,Too Wet
29.3888190549721,55.99926851091266,1790,3211,2981,Poor Air Quality
28.65124781478295,34.95468927648993,1691,52,4033,Unfavorable
27.517313402263383,83.75428684670679,799,3343,1510,Too Wet
37.36126648015563,33.59191579272688,1544,2688,3555,Too Hot/Dry
27.238701521185913,71.20617941158285,1264,3447,989,Too Wet
29.117100287260538,50.07343138378338,1539,2925,2106,Poor Air Quality
29.362433390377372,63.369129486527065,1087,3061,2029,Optimal
27.946015961680843,70.08204106636936,1034,3440,1113,Too Wet
31.501874334012758,65.19781627533192,1947,2859,2948,Poor Air Quality
32.32986973172111,32.351771458414426,1514,3612,3732,Too Hot/Dry
32.40350798226932,21.744716495458732,1251,2552,3565,Too Hot/Dry
27.49740876746216,49.61872567341831,1207,799,2872,Low Light
30.578756067366214,66.946259870257,1000,234,2415,Low Light
28.02311052029082,55.09949586582114,1065,987,2750,Low Light
25.799335013123873,73.14966950492892,1357,747,2359,Low Light
32.29013639963373,53.02598391189014,1656,3583,2906,Poor Air Quality
28.60539689811666,52.74304769492641,833,824,2196,Low Light
35.37174943415272,41.91087828619035,2009,901,3656,Unfavorable
21.793483335944792,73.37588791597736,809,69,2430,Low Light
24.58296447249919,62.22691330901267,1876,2854,2323,Poor Air Quality
27.081290289781283,60.09426606603741,1330,203,2480,Low Light
26.256246372892484,31.868801343346,1602,0,3842,Unfavorable
34.87386559234447,28.380688878101594,1865,415,3573,Unfavorable
29.43639698598851,52.81705895040175,1191,3476,2429,Optimal
24.1685442663612,76.16124177294121,1033,3339,1078,Too Wet
25.645422044024233,51.199413724665334,1847,3535,2238,Poor Air Quality
32.52731985752505,25.546212172721084,1537,3422,3819,Too Hot/Dry
26.74472873909387,48.42223639712677,1106,524,2725,Low Light
26.042724677437416,72.60218802551475,1703,2535,2168,Poor Air Quality
27.557154289743302,69.40943647290862,1367,520,2075,Low Light
22.827835706607356,83.14675827429078,937,3489,1520,Too Wet
29.44315640103054,58.6961762263072,1042,655,2512,Low Light
31.094559539816576,24.594774680731764,1604,149,4082,Unfavorable
29.714162661673008,50.063335868905,918,959,2371,Low Light
37.51967436663992,39.55156037255253,1835,320,4055,Unfavorable
36.74209885522609,20.64648663799077,1504,3223,3639,Too Hot/Dry
23.292527901734474,72.79940554302146,1074,481,2035,Low Light
30.23768357543959,65.13398449258273,1676,3533,2462,Poor Air Quality
20.431082654598,59.07292048906993,1161,730,2216,Low Light
26.20048572916364,34.825303495171575,1967,415,3615,Unfavorable
29.452977251636742,51.82375455802857,1749,3195,2191,Poor Air Quality
24.25991515696886,66.46018655592322,1110,3427,2547,Optimal
23.012027240377197,81.79918126533437,632,3442,1176,Too Wet
32.083809207272814,61.846471252991606,1542,3265,2731,Poor Air Quality
25.523797814698835,60.60857428043937,1159,2810,2271,Optimal
38.07425615680503,31.928384981557073,1144,2916,3626,Too Hot/Dry
26.04949790783759,62.409932162695824,909,3487,2092,Optimal
32.15525847980114,33.01325401662821,1412,3054,3666,Too Hot/Dry
21.60741229913298,67.88118719506498,990,905,2334,Low Light
28.041861531429408,53.953506003987385,1945,3044,2341,Poor Air Quality
38.08970759444102,22.71487429632996,1668,83,3855,Unfavorable
32.07535384700627,28.54624476798614,1134,3620,3599,Too Hot/Dry
30.528918803244782,54.95256852658939,1208,762,2096,Low Light
22.74391512561672,54.13215492215122,1370,225,2876,Low Light
25.586112689109527,76.24459057824515,1227,2931,836,Too Wet
27.14943637038859,48.24557812527526,1232,631,2945,Low Light
34.775639042594634,30.726587976267034,1183,2704,3509,Too Hot/Dry
33.72069902455374,38.88532297898386,1737,878,3792,Unfavorable
31.12670467431567,46.316906815596866,1200,123,2773,Low Light
26.96283231078163,63.311084091728425,1145,909,2279,Low Light
25.84778484955786,33.16515177118097,1669,407,3634,Unfavorable
28.851492151004795,68.14808026336547,1922,2544,2465,Poor Air Quality
29.483045170146582,58.76615553261125,1062,3394,2520,Optimal
21.492218390171374,63.56628679936155,1261,876,2771,Low Light
37.05879245743003,43.25482065176825,1393,3199,3708,Too Hot/Dry
24.800229308459652,71.82197537303529,1072,181,2869,Low Light
24.176301897315703,69.73078551715312,900,3588,2849,Optimal
23.703132856025334,79.75595755173634,782,3353,934,Too Wet
29.57510348144178,62.680277305299555,1192,754,2540,Low Light
28.184351274081678,52.73496785447932,1395,455,2840,Low Light
31.164985746087897,21.705999939521085,1738,932,3510,Unfavorable
25.222562175838455,69.80890306799715,1885,2851,2069,Poor Air Quality
25.43565099860389,79.35303049351943,1249,3280,1359,Too Wet
30.542251024816274,25.099448290036634,1747,919,3700,Unfavorable
26.271951363771343,36.49096695124912,2054,395,3776,Unfavorable
28.50704682280525,24.97712889732943,1826,625,3529,Unfavorable
22.52972427603398,78.37116364459946,1235,3214,1573,Too Wet
24.53305639200288,63.46005848946723,1884,3482,2965,Poor Air Quality
25.68412773311985,77.891661770896,1128,3242,1236,Too Wet
20.654004734072316,38.661088380770465,1820,596,3860,Unfavorable
39.49175031941196,29.81546445641343,2030,716,3634,Unfavorable
24.980092473804113,88.86871307637654,756,3495,924,Too Wet
27.5339012849144,69.45337773576107,809,3149,2350,Optimal
33.101082278573045,24.267217124840496,1795,301,4048,Unfavorable
36.71815128272855,27.52913830204824,1157,2532,3516,Too Hot/Dry
38.73496661335121,25.95384026728504,1593,3684,4031,Too Hot/Dry
33.56497386180331,31.29577392946281,1359,3371,3580,Too Hot/Dry
24.891527357042175,32.69244478747778,1777,387,3682,Unfavorable
28.587204843817076,41.79341033878748,1776,353,3672,Unfavorable
